11.901,0.82,
11.915,0.81,
11.928,0.81,
11.941,0.81,
11.956,0.81,
11.969,0.81,
11.982,0.81,
11.996,0.81,
12.009,0.81,
12.023,0.8,
12.037,0.8,
12.05,0.8,
12.063,0.8,
12.077,0.8,
12.091,0.8,
12.104,0.8,
12.118,0.79,
12.131,0.79,
12.144,0.79,
12.158,0.79,
12.172,0.79,
12.185,0.79,
12.198,0.79,
12.212,0.79,
12.226,0.79,
12.239,0.78,
12.253,0.78,
12.266,0.78,
12.279,0.78,
12.294,0.78,
12.307,0.78,
12.32,0.78,
12.334,0.77,
12.347,0.77,
12.361,0.77,
12.375,0.77,
12.388,0.77,
12.401,0.77,
12.414,0.77,
12.429,0.76,
12.442,0.76,
12.455,0.76,
12.469,0.76,
12.482,0.76,
12.496,0.76,
12.51,0.76,
12.523,0.76,
12.536,0.75,
12.55,0.75,
12.564,0.75,
12.577,0.75,
12.591,0.75,
12.604,0.75,
12.617,0.75,
12.632,0.75,
12.645,0.75,
12.658,0.75,
12.672,0.75,
12.686,0.74,
12.699,0.74,
12.712,0.74,
12.726,0.74,
12.739,0.74,
12.753,0.74,
12.767,0.73,
12.78,0.73,
12.793,0.73,
12.807,0.73,
12.821,0.73,
12.834,0.73,
12.848,0.73,
12.861,0.73,
12.874,0.73,
12.889,0.73,
12.902,0.72,
12.915,0.72,
12.929,0.72,
12.942,0.72,
12.956,0.72,
12.969,0.72,
12.983,0.72,
12.996,0.71,
13.009,0.71,
13.024,0.71,
13.037,0.71,
13.05,0.71,
13.064,0.71,
13.077,0.71,
13.091,0.7,
13.105,0.7,
13.118,0.7,
13.131,0.7,
13.145,0.7,
13.159,0.7,
13.172,0.7,
13.186,0.7,
13.199,0.7,
13.212,0.69,
13.227,0.7,
13.24,0.7,
13.253,0.69,
13.266,0.69,
13.28,0.69,
13.294,0.69,
13.307,0.69,
13.321,0.69,
13.334,0.68,
13.347,0.69,
13.362,0.68,
13.375,0.68,
13.388,0.68,
13.402,0.68,
13.415,0.68,
13.429,0.68,
13.443,0.68,
13.456,0.68,
13.469,0.68,
13.483,0.67,
13.497,0.67,
13.51,0.67,
13.523,0.67,
13.537,0.67,
13.551,0.67,
13.564,0.67,
13.578,0.67,
13.591,0.67,
13.604,0.67,
13.619,0.66,
13.632,0.66,
13.645,0.66,
13.659,0.66,
13.672,0.66,
13.686,0.66,
13.7,0.66,
13.713,0.65,
13.726,0.65,
13.74,0.65,
13.754,0.65,
13.767,0.65,
13.78,0.65,
13.794,0.65,
13.807,0.65,
13.821,0.65,
13.835,0.65,
13.848,0.65,
13.861,0.65,
13.875,0.65,
13.889,0.65,
13.902,0.65,
13.916,0.65,
13.929,0.65,
13.942,0.64,
13.957,0.64,
13.97,0.64,
13.983,0.64,
13.997,0.64,
14.01,0.64,
14.024,0.64,
14.038,0.64,
14.051,0.64,
14.064,0.63,
14.077,0.63,
14.092,0.63,
14.105,0.63,
14.118,0.63,
14.132,0.63,
14.145,0.63,
14.159,0.63,
14.173,0.63,
14.186,0.63,
14.199,0.63,
14.213,0.63,
14.227,0.62,
14.24,0.62,
14.254,0.62,
14.267,0.62,
14.28,0.62,
14.295,0.62,
14.308,0.62,
14.321,0.62,
14.334,0.62,
14.348,0.61,
14.362,0.61,
14.375,0.61,
14.389,0.61,
14.402,0.61,
14.416,0.61,
14.43,0.61,
14.443,0.61,
14.456,0.61,
14.47,0.6,
14.484,0.6,
14.497,0.6,
14.511,0.6,
14.524,0.6,
14.537,0.6,
14.552,0.6,
14.565,0.6,
14.578,0.6,
14.592,0.6,
14.605,0.59,
